Name,Price,Market price,Location,Thumbnail,Images,Gear,Odometer,Fuel type,Car condition,Other features,Dealer name,Page link,Second Condition,Make,Model,Year of Manufacture,Trim,Body,Drivetrain,Engine Size,Number of Cylinders,Horse Power,Color,Seats,Registered Car,Exchange Possible,VIN Chassis number,VIN number,Mileage
Toyota 4-Runner 2015 White,"₦ 27,800,000,",₦ 24.1 M ~ 25.5 M,"Lagos, Apapa",https://pictures-nigeria.jijistatic.com/116437527_NjIwLTQ2NS0zMjM1ZjM0ODNj.webp,https://pictures-nigeria.jijistatic.com/116437527_MTExLTgzLTMyMzVmMzQ4M2M.webp | https://pictures-nigeria.jijistatic.com/116437533_MTExLTgzLTU2NDU1Njg5ZGM.webp | https://pictures-nigeria.jijistatic.com/116437529_MTExLTgzLTNmOTBlMzEzYjg.webp | https://pictures-nigeria.jijistatic.com/116437534_MTExLTgzLWI0OWJlNGVjMzc.webp | https://pictures-nigeria.jijistatic.com/116437528_MTExLTgzLTY5YmQxYzVlOTY.webp,Automatic,58472 km,Petrol,Foreign Used,,country Autos,https://jiji.ng/apapa/cars/toyota-4-runner-2015-white-xr0OdUdQWjwBfxLTg2xtcTL5.html,"No faults, Unpainted, Original parts",Toyota,4-Runner,2015,Limited 4dr SUV 4WD (4.0L 6cyl 5A),SUV,All Wheel,4000           cc,6,270           hp,White,5,No,,,,
Toyota Sienna XLE 8 Passenger 2012 Gray,"₦ 9,700,000,",₦ 9.45 M ~ 9.5 M,"Lagos, Amuwo-Odofin",https://pictures-nigeria.jijistatic.com/114925052_NjIwLTgyNy0wMGUxMTY3ZDg5.webp,https://pictures-nigeria.jijistatic.com/114925052_MTExLTE0OC0wMGUxMTY3ZDg5.webp | https://pictures-nigeria.jijistatic.com/114925043_MTExLTE0OC01NjQxOWY5NGMz.webp | https://pictures-nigeria.jijistatic.com/114925044_MTExLTE0OC02OGQwMWZmMTM2.webp | https://pictures-nigeria.jijistatic.com/114925047_MTExLTE0OC05MGVlNzU0OGJl.webp | https://pictures-nigeria.jijistatic.com/114925046_MTExLTE0OC1iMDA4MmEzZTE2.webp,Automatic,,Petrol,Foreign Used,,chivics autos,https://jiji.ng/amuwo-odofin/cars/toyota-sienna-xle-8-passenger-2012-gray-mvlTO7QzL6zM9Ubt6iwMSiWN.html,"No faults, Original parts, Unpainted",Toyota,Sienna,2012,XLE 8 Passenger,Minivan,Front Wheel,3500           cc,6,270           hp,Gray,8,No,,,,
Toyota RAV4 2016 Gray,"₦ 14,500,000",₦ 13.65 M ~ 14.5 M,"Lagos, Ojodu",https://pictures-nigeria.jijistatic.com/99004677_NjIwLTQ2NS00YzIwN2YxOGEy.webp,https://pictures-nigeria.jijistatic.com/99004677_MTExLTgzLTRjMjA3ZjE4YTI.webp | https://pictures-nigeria.jijistatic.com/99004684_MTExLTgzLTkxOWZiMDFmY2Q.webp | https://pictures-nigeria.jijistatic.com/99004663_MTExLTgzLTVlODc1YzIxMjA.webp | https://pictures-nigeria.jijistatic.com/99004647_MTExLTgzLTY1M2ZhMmUyYjQ.webp | https://pictures-nigeria.jijistatic.com/99004650_MTExLTgzLTQ5MmY0MjlkMzA.webp,Automatic,,,Foreign Used,,Jide Aluko,https://jiji.ng/ojodu/cars/toyota-rav4-2016-gray-cQ4vPoHHOg6ZYAlADvwnneUn.html,No faults,Toyota,RAV4,2016,,,,,,,Gray,,No,,,,
New Toyota Hilux 2019 SR5 4x4 Black,"₦ 23,500,000",,"Lagos, Victoria Island",https://pictures-nigeria.jijistatic.com/53601247_img-20200929-wa0015_620x465.webp,https://pictures-nigeria.jijistatic.com/53601247_img-20200929-wa0015_111x83.webp | https://pictures-nigeria.jijistatic.com/53601245_img-20200929-wa0017_111x83.webp | https://pictures-nigeria.jijistatic.com/53601246_img-20200929-wa0016_111x83.webp | https://pictures-nigeria.jijistatic.com/53601248_img-20200929-wa0014_111x83.webp | https://pictures-nigeria.jijistatic.com/53601249_img-20200929-wa0010_111x83.webp,Automatic,60 km,,Brand New,,Elohim D motors,https://jiji.ng/victoria-island/cars/new-toyota-hilux-2019-sr5-4x4-black-f8FwJimMDDPsrPZ9YtEH8En0.html,No faults,Toyota,Hilux,2019,SR5 4x4,,,,,,Black,,,,,,
Acura MDX 2010 Black,"₦ 5,500,000",₦ 6.68 M ~ 7 M,"Lagos, Ojodu",https://pictures-nigeria.jijistatic.com/117366956_NjIwLTgyNy01ZGIxNDMyOGRk.webp,https://pictures-nigeria.jijistatic.com/117366956_MTExLTE0OC01ZGIxNDMyOGRk.webp | https://pictures-nigeria.jijistatic.com/117366933_MTExLTE0OC03MzI0ODM2ZmRm.webp | https://pictures-nigeria.jijistatic.com/117366936_MTExLTE0OC0wZDIyOGE0M2Fl.webp | https://pictures-nigeria.jijistatic.com/117366942_MTExLTE0OC04ZmYxYTA4YWNh.webp | https://pictures-nigeria.jijistatic.com/117366938_MTExLTE0OC1hMjkwYWE5Mzc1.webp,Automatic,,,Foreign Used,,Opeyemi Oluwasegun,https://jiji.ng/ojodu/cars/acura-mdx-2010-black-VJaAZZO9rZEs5TRUdQ5ofw0.html,No faults,Acura,MDX,2010,,,,,,,Black,,No,,,,
Toyota Camry 2007 Red,"₦ 3,200,000",₦ 2.9 M ~ 3.11 M,"Lagos, Agege",https://pictures-nigeria.jijistatic.com/117335585_NjIwLTQ2NS1mMzIzMGM4ZjA4.webp,https://pictures-nigeria.jijistatic.com/117335585_MTExLTgzLWYzMjMwYzhmMDg.webp | https://pictures-nigeria.jijistatic.com/117335595_MTExLTgzLTEwYjc3NzkyZWI.webp | https://pictures-nigeria.jijistatic.com/117335623_MTExLTgzLWEzYzU0NWY3Njc.webp | https://pictures-nigeria.jijistatic.com/117335596_MTExLTgzLWJjZGY3NTBiNjk.webp | https://pictures-nigeria.jijistatic.com/117335546_MTExLTgzLTE1Mjk5NDI2MDc.webp,Automatic,,Petrol,Nigerian Used,,ALFA autos,https://jiji.ng/agege/cars/toyota-camry-2007-red-5AMprOknWhmWcaM4PM5TlOnk.html,No faults,Toyota,Camry,2007,LE V6 4dr Sedan (3.5L 6cyl 6AM),Sedan,Front,3500           cc,6,268           hp,Red,5,Yes,,,,
Kia Sportage 2008 Silver,"₦ 4,300,000",,"Lagos, Ojodu",https://pictures-nigeria.jijistatic.com/74214228_NjIwLTgyNy1iZmI1MmM4MjE5LTE.webp,https://pictures-nigeria.jijistatic.com/74214228_MTExLTE0OC1iZmI1MmM4MjE5LTE.webp | https://pictures-nigeria.jijistatic.com/74214225_MTExLTE0OC04MjFkZGU4ZjZkLTE.webp | https://pictures-nigeria.jijistatic.com/74214227_MTExLTgzLTZiMzhiYWJhNjItMQ.webp | https://pictures-nigeria.jijistatic.com/74214230_MTExLTgzLWZkYmE5NTAwOGYtMQ.webp | https://pictures-nigeria.jijistatic.com/74214231_MTExLTE0OC1lZGE3NTQxYTRiLTE.webp,Automatic,110635 km,,Foreign Used,,Kenvic Autos ltd..,https://jiji.ng/ojodu/cars/kia-sportage-2008-silver-mNdue0QURkp9RVYkpLjnQA4J.html,No faults,Kia,Sportage,2008,,,,,,,Silver,,No,,,,
Mercedes-Benz GLC-Class 2016 Brown,"₦ 19,500,000",₦ 23 M ~ 23.74 M,"Lagos, Magodo",https://pictures-nigeria.jijistatic.com/116107288_NjIwLTgyNy02MzEwNDMyYzE2.webp,https://pictures-nigeria.jijistatic.com/116107288_MTExLTE0OC02MzEwNDMyYzE2.webp | https://pictures-nigeria.jijistatic.com/116107283_MTExLTE0OC1lZDU3NzBkMTY0.webp | https://pictures-nigeria.jijistatic.com/116107285_MTExLTE0OC1lMzcxY2I5OTJl.webp | https://pictures-nigeria.jijistatic.com/116107287_MTExLTE0OC05NWZhMzFkOTNi.webp | https://pictures-nigeria.jijistatic.com/116107290_MTExLTE0OC0yNGFjMjkzMmMz.webp,Automatic,,,Foreign Used,,ruona_autos,https://jiji.ng/magodo/cars/mercedes-benz-glc-class-2016-brown-p8TGocgcQ4e5wjzosw7stNYM.html,No faults,Mercedes-Benz,GLC-Class,2016,"GLC300 4Matic Sport Utility 4-Door (2.0L, 4cyl Turbo)",,,2000           cc,4,,Brown,,,,,,
Lexus RX 350 AWD 2013 Gold,"₦ 16,500,000",₦ 13.5 M ~ 13.9 M,"Lagos, Apapa",https://pictures-nigeria.jijistatic.com/116456241_NjIwLTQ2NS1lNGE0OWRiZTJj.webp,https://pictures-nigeria.jijistatic.com/116456241_MTExLTgzLWU0YTQ5ZGJlMmM.webp | https://pictures-nigeria.jijistatic.com/116456240_MTExLTgzLTM1NGIyNzVkYmQ.webp | https://pictures-nigeria.jijistatic.com/116456231_MTExLTgzLWZhYjE2MTAwNWE.webp | https://pictures-nigeria.jijistatic.com/116456235_MTExLTgzLTAwMzIzM2U3NWY.webp | https://pictures-nigeria.jijistatic.com/116456237_MTExLTgzLTBlYzUyNzIzZTc.webp,Automatic,62563 km,Petrol,Foreign Used,Air Conditioning | Alloy Wheels | AM/FM Radio | CD Player | Airbags,TOSHIBA MOTORS,https://jiji.ng/apapa/cars/lexus-rx-350-awd-2013-gold-5jauJdulOcH7SL8NTk1Z191s.html,No faults,Lexus,RX,2013,350 AWD,SUV,All Wheel,3500           cc,6,270           hp,Gold,5,No,No,,,
Toyota Camry 2006 Gold,"₦ 2,400,000,",₦ 2.45 M ~ 2.6 M,"Lagos, Ikeja",https://pictures-nigeria.jijistatic.com/117188361_NjIwLTQ2NS05Y2RjNDhiMTQ1.webp,https://pictures-nigeria.jijistatic.com/117188361_MTExLTgzLTljZGM0OGIxNDU.webp | https://pictures-nigeria.jijistatic.com/117188377_MTExLTgzLWIwZDg4NjI0MzI.webp | https://pictures-nigeria.jijistatic.com/117188373_MTExLTgzLTkwYjQ0ODU5YmY.webp | https://pictures-nigeria.jijistatic.com/117188374_MTExLTgzLTMyNDU2MmM2ZTQ.webp | https://pictures-nigeria.jijistatic.com/117188366_MTExLTgzLTk2MTI4NTJkZDQ.webp,Automatic,,,Nigerian Used,,Retrace Autos,https://jiji.ng/ikeja/cars/toyota-camry-2006-gold-6iGPiMRUQY8TWdpZ1tnoC1gW.html,Original parts,Toyota,Camry,2006,,,,,,,Gold,,Yes,,,,
Honda Accord 2003 Green,"₦ 1,800,000",,,https://pictures-nigeria.jijistatic.com/115890413_NjIwLTQ2NS02NmFmYjcyOGNl.webp,https://pictures-nigeria.jijistatic.com/115890413_MTExLTgzLTY2YWZiNzI4Y2U.webp | https://pictures-nigeria.jijistatic.com/115890428_MTExLTgzLTVlMGU4ZWI5OGQ.webp | https://pictures-nigeria.jijistatic.com/115890425_MTExLTgzLWUwZTI0YjIwZjg.webp | https://pictures-nigeria.jijistatic.com/115890403_MTExLTgzLTk5Y2ZiY2Q3NTE.webp | https://pictures-nigeria.jijistatic.com/115890832_MTExLTgzLWFjNGQ4MmQ0ZTY.webp,,,,,,Cars45,https://jiji.ng/alimosho/cars/honda-accord-2003-green-rmiD9Aq89E3bWN170xYDrZdG.html,,,,,,,,,,,,,,,,,
Honda Accord 2019 White,"₦ 8,500,000,",₦ 10 M ~ 13.5 M,"Lagos, Ajah",https://pictures-nigeria.jijistatic.com/117216801_NjIwLTgyOC1iZGY5ZDRjM2E1.webp,https://pictures-nigeria.jijistatic.com/117216801_MTExLTE0OC1iZGY5ZDRjM2E1.webp | https://pictures-nigeria.jijistatic.com/117216800_MTExLTgzLTEyM2I1YTU0YTc.webp | https://pictures-nigeria.jijistatic.com/117216805_MTExLTE0OC04Y2I5NWNjNjEw.webp | https://pictures-nigeria.jijistatic.com/117216877_MTExLTYyLTY3NDI5NzEyN2Y.webp | https://pictures-nigeria.jijistatic.com/117216972_MTExLTE2OS0wY2IwMzM5MTVl.webp,Automatic,,,Nigerian Used,Air Conditioning | Airbags | Alloy Wheels | AM/FM Radio,Gabriel Dare,https://jiji.ng/ajah/cars/honda-accord-2019-white-9XtmbkV3Grd12pbSvrvcYovw.html,No faults,Honda,Accord,2019,,,,,,,White,,Yes,,,,
Toyota Camry 2009 Gray,"₦ 3,000,000,",₦ 3.1 M ~ 3.24 M,"Lagos, Ikeja",https://pictures-nigeria.jijistatic.com/116850707_NjIwLTgyNy1jYzIzM2M5MDc3.webp,https://pictures-nigeria.jijistatic.com/116850707_MTExLTE0OC1jYzIzM2M5MDc3.webp | https://pictures-nigeria.jijistatic.com/116850709_MTExLTE0OC01MjI2NTVlZDRh.webp | https://pictures-nigeria.jijistatic.com/116850723_MTExLTE0OC0yNzcwMWFiNzIz.webp | https://pictures-nigeria.jijistatic.com/116850717_MTExLTE0OC05MjQwOWE3ZmY0.webp | https://pictures-nigeria.jijistatic.com/116850724_MTExLTE0OC04MTllNzdiNzQx.webp,Automatic,177850 km,Petrol,Nigerian Used,Air Conditioning | AM/FM Radio | CD Player | Alloy Wheels | Airbags | Electric Mirrors | Electric Windows,Mr Sorungbe Gbenga Folorunso,https://jiji.ng/ikeja/cars/toyota-camry-2009-gray-AXWgLfjRDXKONiWGmOwFnvPq.html,No faults,Toyota,Camry,2009,LE 4dr Sedan (2.4L 4cyl 5A),Sedan,Front,2400           cc,4,158           hp,Gray,5,Yes,No,,,
Lexus GX 470 Sport Utility 2007 White,"₦ 7,000,000",₦ 7.5 M ~ 7.53 M,"Lagos, Amuwo-Odofin",https://pictures-nigeria.jijistatic.com/97478914_NjIwLTQ2NC05ZGJlMDE0NWNh.webp,https://pictures-nigeria.jijistatic.com/97478914_MTExLTgzLTlkYmUwMTQ1Y2E.webp | https://pictures-nigeria.jijistatic.com/97478876_MTExLTgzLTlhMWRkOTlmMzQ.webp | https://pictures-nigeria.jijistatic.com/97478913_MTExLTgzLTAxODQ0MzEzYzI.webp | https://pictures-nigeria.jijistatic.com/97478904_MTExLTgzLTdmY2NiMjQyODM.webp | https://pictures-nigeria.jijistatic.com/97478905_MTExLTgzLWU4NmExMTE2NWE.webp,Automatic,74123 km,Petrol,Foreign Used,,Hen_fel motors,https://jiji.ng/amuwo-odofin/cars/lexus-gx-470-sport-utility-2007-white-pWWP2nuK6CjQ6wBLlIEuYT2U.html,No faults,Lexus,GX,2007,470 Sport Utility,SUV,All Wheel,4700           cc,8,267           hp,White,7,No,,,,
Cadillac SRX 3.6 AWD 2012 White,"₦ 6,000,000",,"Lagos, Lekki",https://pictures-nigeria.jijistatic.com/117364002_NjIwLTQ2NC0yMGVjMGRmOTI4.webp,https://pictures-nigeria.jijistatic.com/117364002_MTExLTgzLTIwZWMwZGY5Mjg.webp | https://pictures-nigeria.jijistatic.com/117363990_MTExLTgzLTNjODE4YjYwOWY.webp | https://pictures-nigeria.jijistatic.com/117363991_MTExLTgzLTRlYTRiYTI0ZWI.webp | https://pictures-nigeria.jijistatic.com/117363995_MTExLTgzLTRhNTU4Y2EyYWQ.webp | https://pictures-nigeria.jijistatic.com/117363992_MTExLTgzLTQ0ZDMwMjE2MDI.webp,Automatic,,Petrol,Nigerian Used,,prime- Touch Boutique,https://jiji.ng/lekki/cars/cadillac-srx-3-6-awd-2012-white-hKocY3RwwmU7EqMPxG95agPa.html,No faults,Cadillac,SRX,2012,3.6 AWD,SUV,All Wheel,3600           cc,6,308           hp,White,5,Yes,No,,,
Toyota Highlander 2012 Silver,"₦ 9,450,000",₦ 10.5 M ~ 11.15 M,"Lagos, Alimosho",https://pictures-nigeria.jijistatic.com/111425676_NjIwLTQ2NS0wODQwYTdjY2Iz.webp,https://pictures-nigeria.jijistatic.com/111425676_MTExLTgzLTA4NDBhN2NjYjM.webp | https://pictures-nigeria.jijistatic.com/111425677_MTExLTgzLTgyOWI1ZTVlNmE.webp | https://pictures-nigeria.jijistatic.com/111425679_MTExLTgzLTAwMDllZDkxYTY.webp | https://pictures-nigeria.jijistatic.com/111425678_MTExLTgzLTg4OTg3YjIwOTM.webp | https://pictures-nigeria.jijistatic.com/111425680_MTExLTgzLTM5ZmUzNTNjMWI.webp,Automatic,104772 km,,Foreign Used,Air Conditioning | AM/FM Radio | CD Player | Alloy Wheels,prestige automobile,https://jiji.ng/alimosho/cars/toyota-highlander-2012-silver-hkRNjNT7RhzcPGdDwSZH1koC.html,No faults,Toyota,Highlander,2012,,,,,,,Silver,,No,Yes,5TDBK3EH2BS******,,
Mercedes-Benz GLE-Class 2017 White,"₦ 27,000,000",₦ 25 M ~ 26.84 M,"Lagos, Isolo",https://pictures-nigeria.jijistatic.com/108696102_NjIwLTgyNy0zNTM2MjlkNjli.webp,https://pictures-nigeria.jijistatic.com/108696102_MTExLTE0OC0zNTM2MjlkNjli.webp | https://pictures-nigeria.jijistatic.com/108696109_MTExLTgzLTc4N2VkM2ZkODU.webp | https://pictures-nigeria.jijistatic.com/108696095_MTExLTgzLTc1MThlYzAyZmI.webp | https://pictures-nigeria.jijistatic.com/108696089_MTExLTgzLTBkNmNiODI1NjE.webp | https://pictures-nigeria.jijistatic.com/108696088_MTExLTgzLTFmYjg5MWQ1NGE.webp,Automatic,65434 km,,Foreign Used,,Chuks Jeffwheel,https://jiji.ng/isolo/cars/mercedes-benz-gle-class-2017-white-BwOljQgU0MWuJilFAu96XU0o.html,No faults,Mercedes-Benz,GLE-Class,2017,"GLE350 4Matic Sport Utility 4-Door (3.5L, 6cyl Turbo)",,,3500           cc,6,,White,,No,,,,
Toyota Venza XLE AWD 2013 Black,"₦ 12,500,000,",₦ 11.48 M ~ 11.96 M,"Abuja, Kubwa",https://pictures-nigeria.jijistatic.com/114388495_NjIwLTQ2NS03M2FhZDFkNTFl.webp,https://pictures-nigeria.jijistatic.com/114388495_MTExLTgzLTczYWFkMWQ1MWU.webp | https://pictures-nigeria.jijistatic.com/114388494_MTExLTgzLWUxNDc4N2NkYzA.webp | https://pictures-nigeria.jijistatic.com/114388496_MTExLTgzLWJkODEzOTE3OTU.webp | https://pictures-nigeria.jijistatic.com/114388497_MTExLTgzLTNkZWZmMTkyNjk.webp | https://pictures-nigeria.jijistatic.com/114388499_MTExLTgzLWI4ZjJjMGYyZGY.webp,Automatic,55000 km,Petrol,Foreign Used,Alloy Wheels | CD Player | Air Conditioning | AM/FM Radio | Airbags,Elwoods Motors,https://jiji.ng/kubwa/cars/toyota-venza-xle-awd-2013-black-1CBAZp4KWsNwDR3AR50RniC.html,No faults,Toyota,Venza,2013,XLE AWD,Crossover,All Wheel,2700           cc,4,181           hp,Black,5,No,Yes,,,
Toyota Highlander 2017 Black,"₦ 27,000,000,",₦ 17.8 M ~ 19.73 M,"Lagos, Lekki",https://pictures-nigeria.jijistatic.com/117212882_NjIwLTQ2NS1lY2FiMzg4YjQ0.webp,https://pictures-nigeria.jijistatic.com/117212882_MTExLTgzLWVjYWIzODhiNDQ.webp | https://pictures-nigeria.jijistatic.com/117212883_MTExLTgzLTg4ZDhkMTczZTg.webp | https://pictures-nigeria.jijistatic.com/117212888_MTExLTgzLTA4MjNhYWE1YWQ.webp | https://pictures-nigeria.jijistatic.com/117212889_MTExLTgzLTY3MGFiMGVkZDU.webp | https://pictures-nigeria.jijistatic.com/117212890_MTExLTgzLWRlNjhkZTg5ODY.webp,Automatic,,,Foreign Used,,Offor Chris Mereze,https://jiji.ng/lekki/cars/toyota-highlander-2017-black-knUqB14cSqqE7x7NOpebanKE.html,No faults,Toyota,Highlander,2017,,,,,,,Black,,No,,,,
Toyota Highlander Limited 4x4 2008 Black,"₦ 6,000,000",₦ 5.49 M ~ 6 M,"Lagos, Ajah",https://pictures-nigeria.jijistatic.com/113584255_NjIwLTgyNy05NjhmY2U4OTYw.webp,https://pictures-nigeria.jijistatic.com/113584255_MTExLTE0OC05NjhmY2U4OTYw.webp | https://pictures-nigeria.jijistatic.com/113612703_MTExLTE0OC1hYmIwMWFhMmM1.webp | https://pictures-nigeria.jijistatic.com/113584258_MTExLTgzLTdkNmJhZTZkOGI.webp | https://pictures-nigeria.jijistatic.com/113612707_MTExLTE0OC0yYjI4MGE3ODM1.webp | https://pictures-nigeria.jijistatic.com/113596186_MTExLTE0OC1mNDZkMmI4OWVh.webp,Automatic,94000 km,Petrol,Nigerian Used,,I-sog Autos,https://jiji.ng/ajah/cars/toyota-highlander-limited-4x4-2008-black-nBfNqBqdObSlhihD9iYtZ3Bv.html,No faults,Toyota,Highlander,2008,Limited 4x4,SUV,All Wheel,3500           cc,6,275           hp,Black,7,Yes,,,,
Mercedes-Benz C300 2017 Blue,"₦ 14,950,000",₦ 16.11 M ~ 17.21 M,"Abuja, Kubwa",https://pictures-nigeria.jijistatic.com/110134086_NjIwLTY5My05NmZhMTdmMDFk.webp,https://pictures-nigeria.jijistatic.com/110134086_MTExLTEyNC05NmZhMTdmMDFk.webp | https://pictures-nigeria.jijistatic.com/110134082_MTExLTgzLWY1Y2NjN2NlYTc.webp | https://pictures-nigeria.jijistatic.com/110134085_MTExLTgzLTJmNWM2NjA2MDc.webp | https://pictures-nigeria.jijistatic.com/110134083_MTExLTgzLTA1N2Y2OTFlNDU.webp | https://pictures-nigeria.jijistatic.com/110134084_MTExLTgzLWJhN2YxYjA5YmE.webp,Automatic,,Petrol,Foreign Used,,T Y AUTOS,https://jiji.ng/kubwa/cars/mercedes-benz-c300-2017-blue-kv7VsLKOS4T5vPi2jpYYb5hQ.html,"Unpainted, Original parts, No faults",Mercedes-Benz,C300,2017,Sport 4Matic Sedan AWD (2.0L 4cyl 7A),Sedan,All Wheel,2000           cc,4,241           hp,Blue,5,,,,,
Mercedes-Benz GLK-Class 350 4MATIC 2011 Gold,"₦ 6,700,000,",₦ 6.25 M ~ 6.5 M,"Abuja, Wuse",https://pictures-nigeria.jijistatic.com/116945778_NjIwLTgyNy02NGY5ZmEyMzhm.webp,https://pictures-nigeria.jijistatic.com/116945778_MTExLTE0OC02NGY5ZmEyMzhm.webp | https://pictures-nigeria.jijistatic.com/116949196_MTExLTE0OC1lOTliNDQ5OTVj.webp | https://pictures-nigeria.jijistatic.com/116945775_MTExLTE0OC1hMDE4MTZlYTU5.webp | https://pictures-nigeria.jijistatic.com/116945776_MTExLTgzLTBmM2I5N2VmYmI.webp | https://pictures-nigeria.jijistatic.com/116949197_MTExLTgzLTllNjgwYmE5ZjM.webp,Automatic,,Petrol,Nigerian Used,Air Conditioning | AM/FM Radio | CD Player | Alloy Wheels | Airbags,Mr.versatile,https://jiji.ng/wuse/cars/mercedes-benz-glk-class-350-4matic-2011-gold-bai4CExf9kHwO9CQYoiVmcK0.html,No faults,Mercedes-Benz,GLK-Class,2011,350 4MATIC,SUV,All Wheel,3500           cc,6,268           hp,Gold,5,Yes,,,,
Mercedes-Benz C300 2013 Blue,"₦ 7,800,000",₦ 7.9 M ~ 8.4 M,"Abuja, Gwarinpa",https://pictures-nigeria.jijistatic.com/108244332_NjIwLTQ2NS0zYjZlMzRmMTE5.webp,https://pictures-nigeria.jijistatic.com/108244332_MTExLTgzLTNiNmUzNGYxMTk.webp | https://pictures-nigeria.jijistatic.com/108244336_MTExLTgzLTI0NzA5YzMxOTY.webp | https://pictures-nigeria.jijistatic.com/108244337_MTExLTgzLTgxN2NiNWZhYWU.webp | https://pictures-nigeria.jijistatic.com/108243732_MTExLTgzLTM0MzQ0YzRjZWI.webp | https://pictures-nigeria.jijistatic.com/108243857_MTExLTgzLWMyYTIyMzk5OWE.webp,Automatic,78055 km,Petrol,Foreign Used,,NewSong Automobile lmtd,https://jiji.ng/gwarinpa/cars/mercedes-benz-c300-2013-blue-nml1iHb2HgOKJYbcHUPoK9ub.html,No faults,Mercedes-Benz,C300,2013,Luxury 4Matic Sedan AWD (3.5L 6cyl 7A),Sedan,All Wheel,3500           cc,6,248           hp,Blue,5,,,,,
Toyota Sienna LE AWD 2006 Blue,"₦ 3,800,000",₦ 2.8 M ~ 3.25 M,"Lagos, Ikorodu",https://pictures-nigeria.jijistatic.com/116213943_NjIwLTQ2NS0xM2E4YmIzMjAx.webp,https://pictures-nigeria.jijistatic.com/116213943_MTExLTgzLTEzYThiYjMyMDE.webp | https://pictures-nigeria.jijistatic.com/116213944_MTExLTgzLTUzZjZiYTUwZTY.webp | https://pictures-nigeria.jijistatic.com/116213946_MTExLTgzLTBkYzFjNGE3ZjU.webp | https://pictures-nigeria.jijistatic.com/116213948_MTExLTE0OC0zMDBiZWNmZTU3.webp | https://pictures-nigeria.jijistatic.com/116213950_MTExLTgzLTZiY2I0OTI5OWQ.webp,Automatic,105421 km,Petrol,Nigerian Used,AM/FM Radio | CD Player | Alloy Wheels | Air Conditioning | Airbags,Adebowale Motors,https://jiji.ng/ikorodu/cars/toyota-sienna-le-awd-2006-blue-5ZaMfWaKwmRwwvvNQHj47k3s.html,"No faults, First owner",Toyota,Sienna,2006,LE AWD,Minivan,All Wheel,3300           cc,6,215           hp,Blue,7,Yes,Yes,,,
Toyota Camry 2010 Green,"₦ 4,300,000,",₦ 4.7 M ~ 4.85 M,"Lagos, Ogba",https://pictures-nigeria.jijistatic.com/117127974_NjIwLTQ2NS1iOWI2YTJmYmY1.webp,https://pictures-nigeria.jijistatic.com/117127974_MTExLTgzLWI5YjZhMmZiZjU.webp | https://pictures-nigeria.jijistatic.com/117127970_MTExLTgzLTI3YjRlZGI0MjU.webp | https://pictures-nigeria.jijistatic.com/117127968_MTExLTE0OC05NGQxNmE3NTNk.webp | https://pictures-nigeria.jijistatic.com/117127971_MTExLTgzLTZlYTJiMDdhZTE.webp | https://pictures-nigeria.jijistatic.com/117127969_MTExLTgzLTg3ZDg4ZTQwMWQ.webp,Automatic,,Petrol,Foreign Used,Air Conditioning | Airbags | AM/FM Radio,Saheed Shobowale,https://jiji.ng/ogba/cars/toyota-camry-2010-green-bx0yLmsm3pbPkWpdZTmlCzry.html,No faults,Toyota,Camry,2010,LE 4dr Sedan (2.5L 4cyl 6AM),Sedan,Front,2500           cc,4,169           hp,Green,5,No,No,,,
Mercedes-Benz E300 2017 Blue,"₦ 38,000,000",₦ 23.5 M ~ 27.15 M,"Lagos, Magodo",https://pictures-nigeria.jijistatic.com/116970000_NjIwLTU3OS1hZWVhMzZiNDAz.webp,https://pictures-nigeria.jijistatic.com/116970000_MTExLTEwNC1hZWVhMzZiNDAz.webp | https://pictures-nigeria.jijistatic.com/116970001_MTExLTEwNC1mOWJmZDcwMWM5.webp | https://pictures-nigeria.jijistatic.com/116970002_MTExLTEwNC1hNTMwYTY5OWJk.webp | https://pictures-nigeria.jijistatic.com/116970003_MTExLTEwNC1iZWNiMzE4ZjMw.webp | https://pictures-nigeria.jijistatic.com/116970004_MTExLTEwNC01MmI0MjA1MDE1.webp,Automatic,,,Foreign Used,,BOT INVESTMENT,https://jiji.ng/magodo/cars/mercedes-benz-e300-2017-blue-hxB0q2exL3yIqUUv9SE09AgR.html,No faults,Mercedes-Benz,E300,2017,4Matic AWD Sedan (2.0L 4cyl 9A),Sedan,All Wheel,2000           cc,4,,Blue,,No,,,,
